,url,title,image_url,season,episode_number_absolute,production_code,airdate,main_characters,written_by,directed_by
442,https://simpsons.fandom.com/wiki/Bart_Gets_a_%22Z%22,"Bart Gets a ""Z""",https://static.wikia.nocookie.net/simpsons/images/4/4f/Zacharyvaughn.png/revision/latest/scale-to-width-down/350?cb=20091006070624,21.0,443,LABF15,"October 4, 2009",,Matt Selman,Mark Kirkland
443,https://simpsons.fandom.com/wiki/The_Great_Wife_Hope,The Great Wife Hope,https://static.wikia.nocookie.net/simpsons/images/b/b9/Greatwifehopebanner.jpg/revision/latest/scale-to-width-down/350?cb=20091121233636,,444,LABF16,"October 11, 2009",,Carolyn Omine,Matthew Faughnan
444,https://simpsons.fandom.com/wiki/Treehouse_of_Horror_XX,Treehouse of Horror XX,https://static.wikia.nocookie.net/simpsons/images/b/bb/Treehouse_of_Horror.jpg/revision/latest/scale-to-width-down/333?cb=20090926215933,,445,LABF14,None,,Edward Danielchunhands,Mike Beheaded Anderson 2 and Manic Matthew Schofield
445,https://simpsons.fandom.com/wiki/The_Devil_Wears_Nada,The Devil Wears Nada,https://static.wikia.nocookie.net/simpsons/images/3/3f/The_Devil_Wears_Nada_-_Official_Promo.jpg/revision/latest/scale-to-width-down/350?cb=20210705145052,21.0,446,LABF17,"November 15, 2009","Marge Simpson,Ned Flanders,Homer Simpson,Carl Carlson",Tim Long,Nancy Kruse
446,https://simpsons.fandom.com/wiki/Pranks_and_Greens,Pranks and Greens,https://static.wikia.nocookie.net/simpsons/images/c/c8/Simp_PranksandGreens_v2F.jpg/revision/latest/scale-to-width-down/350?cb=20091121115710,21.0,447,LABF18,"November 22, 2009",,Jeff Westbrook,Chuck Sheetz
447,https://simpsons.fandom.com/wiki/Rednecks_and_Broomsticks,Rednecks and Broomsticks,https://static.wikia.nocookie.net/simpsons/images/e/ed/Rednecks_and_Broomsticks.jpg/revision/latest/scale-to-width-down/350?cb=20100519203831,21.0,448,LABF19,"November 29, 2009",,Kevin Curran,Bob Anderson and Rob Oliver
448,"https://simpsons.fandom.com/wiki/O_Brother,_Where_Bart_Thou%3F","O Brother, Where Bart Thou?",https://static.wikia.nocookie.net/simpsons/images/b/b8/MABF01.jpg/revision/latest?cb=20091204053545,21.0,449,MABF01,"December 13, 2009",Bart Simpson,Matt Selman,Steven Dean Moore
449,https://simpsons.fandom.com/wiki/Thursdays_with_Abie,Thursdays with Abie,https://static.wikia.nocookie.net/simpsons/images/d/d9/Thursdays_with_Abie_35.JPG/revision/latest/scale-to-width-down/350?cb=20150122205524,21.0,450,MABF02,"January 3, 2010",,Mitchell H. Glazer & Don Payne,Michael Polcino
450,https://simpsons.fandom.com/wiki/Once_Upon_a_Time_in_Springfield,Once Upon a Time in Springfield,https://static.wikia.nocookie.net/simpsons/images/7/7c/Once_Upon_a_Time_in_Springfield_-_Official_Promo.jpg/revision/latest/scale-to-width-down/350?cb=20210625173004,21.0,451,LABF20,"January 10, 2010",,Stephanie Gillis,Matthew Nastuk
451,https://simpsons.fandom.com/wiki/Million_Dollar_Maybe,Million Dollar Maybe,https://static.wikia.nocookie.net/simpsons/images/7/74/Promocold.jpg/revision/latest/scale-to-width-down/350?cb=20100123194413,21.0,452,MABF03,"January 31, 2010",,Bill Odenkirk,Chris Clements
452,https://simpsons.fandom.com/wiki/Boy_Meets_Curl,Boy Meets Curl,https://static.wikia.nocookie.net/simpsons/images/d/d8/Boymeetscurl2.jpg/revision/latest/scale-to-width-down/350?cb=20100126171418,21.0,453,MABF05,"February 14, 2010",,Rob LaZebnik,Chuck Sheetz
453,https://simpsons.fandom.com/wiki/The_Color_Yellow,The Color Yellow,https://static.wikia.nocookie.net/simpsons/images/7/79/TheColorYellow.jpg/revision/latest/scale-to-width-down/350?cb=20100126165023,21.0,454,MABF06,"February 21, 2010",,Billy Kimball & Ian Maxtone-Graham,Raymond S. Persi
454,https://simpsons.fandom.com/wiki/Postcards_From_the_Wedge,Postcards From the Wedge,https://static.wikia.nocookie.net/simpsons/images/e/e2/Postcards_from_the_wedge.png/revision/latest/scale-to-width-down/350?cb=20100524200207,21.0,455,MABF04,"March 14, 2010",,Brian Kelley,Mark Kirkland
455,https://simpsons.fandom.com/wiki/Stealing_First_Base,Stealing First Base,https://static.wikia.nocookie.net/simpsons/images/f/f0/Stealing_First_Base_2.jpg/revision/latest/scale-to-width-down/350?cb=20100228115141,21.0,456,MABF07,"March 21, 2010",,John Frink,Steven Dean Moore
456,https://simpsons.fandom.com/wiki/The_Greatest_Story_Ever_D%27ohed,The Greatest Story Ever D'ohed,https://static.wikia.nocookie.net/simpsons/images/b/b2/The_Greatest_Story_ever_D%27ohed.png/revision/latest/scale-to-width-down/350?cb=20100320073723,,457,MABF10,"March 28, 2010","Homer Simpson,Ned Flanders",Kevin Curran,Michael Polcino
457,https://simpsons.fandom.com/wiki/American_History_X-cellent,American History X-cellent,https://static.wikia.nocookie.net/simpsons/images/1/1c/American_History_X-cellent.jpg/revision/latest/scale-to-width-down/350?cb=20100519164327,21.0,458,MABF08,"April 11, 2010","Homer Simpson,Charles Montgomery Burns",Michael Price,Bob Anderson
458,https://simpsons.fandom.com/wiki/Chief_of_Hearts,Chief of Hearts,https://static.wikia.nocookie.net/simpsons/images/d/dd/Chief_of_Hearts.png/revision/latest/scale-to-width-down/350?cb=20171210090716,21.0,459,MABF09,"April 18, 2010","Clancy Wiggum,Homer Simpson",Carolyn Omine & William Wright,Chris Clements
459,https://simpsons.fandom.com/wiki/The_Squirt_and_the_Whale,The Squirt and the Whale,https://static.wikia.nocookie.net/simpsons/images/0/0a/TheSquirtAndTheWhale.png/revision/latest/scale-to-width-down/350?cb=20100426033803,,460,MABF14,"April 25, 2010",,Matt Warburton,Mark Kirkland
460,https://simpsons.fandom.com/wiki/To_Surveil_With_Love,To Surveil With Love,https://static.wikia.nocookie.net/simpsons/images/9/91/ToSurveilWithLove.png/revision/latest/scale-to-width-down/350?cb=20120320174137,21.0,461,MABF12,"May 2, 2010",,Michael Nobori,Lance Kramer
461,https://simpsons.fandom.com/wiki/Moe_Letter_Blues,Moe Letter Blues,https://static.wikia.nocookie.net/simpsons/images/3/34/Moeletterblues.png/revision/latest/scale-to-width-down/350?cb=20100510130706,21.0,462,MABF13,"May 9, 2010",None,Stephanie Gillis,Matthew Nastuk
462,https://simpsons.fandom.com/wiki/The_Bob_Next_Door,The Bob Next Door,https://static.wikia.nocookie.net/simpsons/images/6/67/The_Bob_Next_Door.jpg/revision/latest/scale-to-width-down/350?cb=20100515113342,21.0,463,MABF11,"May 16, 2010",,John Frink,Nancy Kruse
463,https://simpsons.fandom.com/wiki/Judge_Me_Tender,Judge Me Tender,https://static.wikia.nocookie.net/simpsons/images/e/e3/Judge_Me_Tender_promo.jpg/revision/latest/scale-to-width-down/350?cb=20100517063743,21.0,464,MABF15,"May 23, 2010",,Dan Greaney & Allen Glazier,Steven Dean Moore
464,https://simpsons.fandom.com/wiki/Elementary_School_Musical,Elementary School Musical,https://static.wikia.nocookie.net/simpsons/images/d/d6/Elementarypromo.jpg/revision/latest/scale-to-width-down/350?cb=20100925141408,22.0,465,MABF21,"September 26, 2010",,Tim Long,Mark Kirkland
465,https://simpsons.fandom.com/wiki/Loan-a_Lisa,Loan-a Lisa,https://static.wikia.nocookie.net/simpsons/images/c/cf/Loan-a_Lisa_promo.jpg/revision/latest?cb=20100927185941,22.0,466,MABF17,"October 3, 2010",,Valentina Garza,Matthew Faughnan
466,https://simpsons.fandom.com/wiki/MoneyBART,MoneyBART,https://static.wikia.nocookie.net/simpsons/images/c/c2/MoneyBART.jpg/revision/latest/scale-to-width-down/350?cb=20101023153921,22.0,467,MABF18,"October 10, 2010",,Tim Long,Nancy Kruse
467,https://simpsons.fandom.com/wiki/Treehouse_of_Horror_XXI,Treehouse of Horror XXI,https://static.wikia.nocookie.net/simpsons/images/f/f8/Treehouse_of_Horror_XXI.jpg/revision/latest/scale-to-width-down/337?cb=20101014185407,,468,MABF16,"November 7, 2010",,Joel H. Cohen,Bob Anderson
468,"https://simpsons.fandom.com/wiki/Lisa_Simpson,_This_Isn%27t_Your_Life","Lisa Simpson, This Isn't Your Life",https://static.wikia.nocookie.net/simpsons/images/9/9f/Lisa_Simpson%2C_This_Isn%27t_Your_Life_-_Official_Promo.jpg/revision/latest/scale-to-width-down/350?cb=20210705151649,22.0,469,MABF20,"November 14, 2010",,Joel H. Cohen,Matthew Nastuk
469,https://simpsons.fandom.com/wiki/The_Fool_Monty,The Fool Monty,https://static.wikia.nocookie.net/simpsons/images/9/93/The_Fool_Monty_promo.jpg/revision/latest/scale-to-width-down/350?cb=20101030155547,22.0,470,NABF01,"November 21, 2010",,Michael Price,Steve Dean Moore
470,https://simpsons.fandom.com/wiki/How_Munched_is_That_Birdie_in_the_Window%3F,How Munched is That Birdie in the Window?,https://static.wikia.nocookie.net/simpsons/images/1/1c/How_Munched_Is_that_Birdie_in_the_Window_promo.jpg/revision/latest/scale-to-width-down/350?cb=20101030155208,22.0,471,NABF02,"November 28, 2010",,Kevin Curran,Michael Polcino
471,https://simpsons.fandom.com/wiki/The_Fight_Before_Christmas,The Fight Before Christmas,https://static.wikia.nocookie.net/simpsons/images/8/81/425.perry.simpsons.lc.092710.jpg/revision/latest/scale-to-width-down/350?cb=20101016134343,,472,MABF22,"December 5, 2010",,Dan Castellaneta and Deb Lacusta,Bob Anderson and Matthew Schofield
472,https://simpsons.fandom.com/wiki/Donnie_Fatso,Donnie Fatso,https://static.wikia.nocookie.net/simpsons/images/c/cf/Promo-donnie-fatso.jpg/revision/latest/scale-to-width-down/350?cb=20101129102316,22.0,473,MABF19,"December 12, 2010",,Chris Cluess,Ralph Sosa
473,https://simpsons.fandom.com/wiki/Moms_I%27d_Like_to_Forget,Moms I'd Like to Forget,https://static.wikia.nocookie.net/simpsons/images/c/c7/Scar.png/revision/latest/scale-to-width-down/350?cb=20110110223839,22.0,474,NABF03,"January 9, 2011",,Brian Kelley,Chris Clements
474,https://simpsons.fandom.com/wiki/Flaming_Moe,Flaming Moe,https://static.wikia.nocookie.net/simpsons/images/9/91/Homername.jpg/revision/latest/scale-to-width-down/350?cb=20110105103204,22.0,475,NABF04,"January 16, 2011",,Matt Selman,Chuck Sheetz
475,https://simpsons.fandom.com/wiki/Homer_the_Father,Homer the Father,https://static.wikia.nocookie.net/simpsons/images/b/bc/Homer_the_Father_-_Promo_1.jpg/revision/latest?cb=20130125145847,22.0,476,NABF05,"January 23, 2011",,Joel H. Cohen,Mark Kirkland
476,https://simpsons.fandom.com/wiki/The_Blue_and_the_Gray,The Blue and the Gray,https://static.wikia.nocookie.net/simpsons/images/f/f1/The_Blue_and_the_Gray.jpeg/revision/latest/scale-to-width-down/350?cb=20200930052006,22.0,477,NABF06,"February 13, 2011",,Rob LaZebnik,Bob Anderson
477,https://simpsons.fandom.com/wiki/Angry_Dad:_The_Movie,Angry Dad: The Movie,https://static.wikia.nocookie.net/simpsons/images/7/73/Angry_Dad_The_Movie_promo_3.jpg/revision/latest/scale-to-width-down/350?cb=20110217070013,22.0,478,NABF07,"February 20, 2011",,John Frink,Matthew Nastuk
478,https://simpsons.fandom.com/wiki/The_Scorpion%27s_Tale,The Scorpion's Tale,https://static.wikia.nocookie.net/simpsons/images/3/3e/The-scorpions-tale-.jpg/revision/latest/scale-to-width-down/350?cb=20111213144952,22.0,479,NABF08,"March 6, 2011",,Billy Kimball and Ian Maxtone-Graham,Matthew Schofield
479,https://simpsons.fandom.com/wiki/A_Midsummer%27s_Nice_Dream,A Midsummer's Nice Dream,https://static.wikia.nocookie.net/simpsons/images/3/37/TSP2.jpg/revision/latest?cb=20110504054705,22.0,480,NABF09,"March 13, 2011",,Dan Castellaneta and Deb Lacusta,Steven Dean Moore
480,https://simpsons.fandom.com/wiki/Love_is_a_Many_Strangled_Thing,Love is a Many Strangled Thing,https://static.wikia.nocookie.net/simpsons/images/8/8e/Love_Is_A_Many_Strangled_Thing_-_Official_Promo.jpg/revision/latest/scale-to-width-down/350?cb=20210628131549,22.0,481,NABF10,"March 27, 2011",,Bill Odenkirk,Michael Polcino
481,https://simpsons.fandom.com/wiki/The_Great_Simpsina,The Great Simpsina,https://static.wikia.nocookie.net/simpsons/images/8/88/Simpsons_The_Great_Simpsina_promo.jpg/revision/latest/scale-to-width-down/350?cb=20110503111038,22.0,482,NABF11,"April 10, 2011",,Matt Warburton,Chris Clements
482,https://simpsons.fandom.com/wiki/The_Real_Housewives_of_Fat_Tony,The Real Housewives of Fat Tony,https://static.wikia.nocookie.net/simpsons/images/3/39/The_Real_Housewives_of_Fat_Tony_promo.jpg/revision/latest/scale-to-width-down/350?cb=20110503101159,22.0,483,NABF12,"May 1, 2011",,Dick Blasucci,Lance Kramer
483,https://simpsons.fandom.com/wiki/Homer_Scissorhands,Homer Scissorhands,https://static.wikia.nocookie.net/simpsons/images/e/e9/Homer_Scissorhands_-_Promo.jpg/revision/latest/scale-to-width-down/350?cb=20210605093138,22.0,484,NABF13,"May 8, 2011",,Peter Gaffney and Steve Viksten,Mark Kirkland
484,https://simpsons.fandom.com/wiki/500_Keys,500 Keys,https://static.wikia.nocookie.net/simpsons/images/0/0d/500keys.jpg/revision/latest?cb=20110504055636,22.0,485,NABF14,"May 15, 2011",,John Frink,Bob Anderson
485,https://simpsons.fandom.com/wiki/The_Ned-liest_Catch,The Ned-liest Catch,https://static.wikia.nocookie.net/simpsons/images/b/b1/The_Ned-liest_Catch_-_Official_Promo.jpg/revision/latest/scale-to-width-down/350?cb=20210628223052,22.0,486,NABF15,"May 22, 2011",,Jeff Westbrook,Chuck Sheetz
486,https://simpsons.fandom.com/wiki/The_Falcon_and_the_D%27ohman,The Falcon and the D'ohman,https://static.wikia.nocookie.net/simpsons/images/d/dd/Talking_to_wayne.jpg/revision/latest?cb=20111001184129,23.0,487,NABF16,"September 25, 2011",,Justin Hurwitz,Matthew Nastuk
487,https://simpsons.fandom.com/wiki/Bart_Stops_to_Smell_the_Roosevelts,Bart Stops to Smell the Roosevelts,https://static.wikia.nocookie.net/simpsons/images/7/7c/2323.jpg/revision/latest/scale-to-width-down/350?cb=20111003191418,23.0,488,NABF17,"October 2, 2011",,Tim Long,Steven Dean Moore
488,https://simpsons.fandom.com/wiki/Treehouse_of_Horror_XXII,Treehouse of Horror XXII,https://static.wikia.nocookie.net/simpsons/images/3/39/Treehouse_of_Horror_XXII.jpg/revision/latest/scale-to-width-down/337?cb=20201113220727,,489,NABF19,"October 30, 2011",,Carolyn Omine,Matthew Faughnan
489,https://simpsons.fandom.com/wiki/Replaceable_You,Replaceable You,https://static.wikia.nocookie.net/simpsons/images/3/3d/Simp_JaneLynch_ReplaceableYou_R3F.jpg/revision/latest/scale-to-width-down/350?cb=20111107191006,23.0,490,NABF21,"November 6, 2011",,Stephanie Gillis,Mark Kirkland
490,https://simpsons.fandom.com/wiki/The_Food_Wife,The Food Wife,https://static.wikia.nocookie.net/simpsons/images/4/4b/The_Food_Wife.png/revision/latest/scale-to-width-down/350?cb=20111225112647,23.0,491,NABF20,"November 13, 2011",,Matt Selman,Timothy Bailey
491,https://simpsons.fandom.com/wiki/The_Book_Job,The Book Job,https://static.wikia.nocookie.net/simpsons/images/b/b2/The_Book_Job.jpg/revision/latest/scale-to-width-down/350?cb=20111117001855,23.0,492,NABF22,"November 20, 2011",,Dan Vebber,Bob Anderson
492,https://simpsons.fandom.com/wiki/The_Man_in_the_Blue_Flannel_Pants,The Man in the Blue Flannel Pants,https://static.wikia.nocookie.net/simpsons/images/3/32/Marlow%2C_Quimby%2C_Simpson.png/revision/latest/scale-to-width-down/350?cb=20111201110838,,493,PABF01,"November 27, 2011",,Jeff Westbrook,Steven Dean Moore
493,https://simpsons.fandom.com/wiki/The_Ten-Per-Cent_Solution,The Ten-Per-Cent Solution,https://static.wikia.nocookie.net/simpsons/images/0/02/The_Ten-Per-Cent_Solution.jpg/revision/latest?cb=20111130065206,23.0,494,PABF02,"December 4, 2011",,Deb Lacusta and Dan Castellaneta,Michael Polcino
494,https://simpsons.fandom.com/wiki/Holidays_of_Future_Passed,Holidays of Future Passed,https://static.wikia.nocookie.net/simpsons/images/5/57/Promo-holidaysoffuture1.jpg/revision/latest/scale-to-width-down/350?cb=20210605085453,,495,NABF18,"December 11, 2011",,J. Stewart Burns,Rob Oliver
495,"https://simpsons.fandom.com/wiki/Politically_Inept,_with_Homer_Simpson","Politically Inept, with Homer Simpson",https://static.wikia.nocookie.net/simpsons/images/8/8b/Politically_Inept_Promo.jpg/revision/latest/scale-to-width-down/350?cb=20210605083125,23.0,496,PABF03,"January 8, 2012",,John Frink,Mark Kirkland
496,https://simpsons.fandom.com/wiki/The_D%27oh-cial_Network,The D'oh-cial Network,https://static.wikia.nocookie.net/simpsons/images/4/40/The_D%27oh-cial_Network.jpg/revision/latest?cb=20120113233554,23.0,497,PABF04,"January 15, 2012",,J. Stewart Burns,Chris Clements
497,https://simpsons.fandom.com/wiki/Moe_Goes_from_Rags_to_Riches,Moe Goes from Rags to Riches,https://static.wikia.nocookie.net/simpsons/images/5/53/Moe_Goes_From_Rags_to_Riches.jpg/revision/latest/scale-to-width-down/350?cb=20120116081520,,498,PABF05,"January 29, 2012",,Tim Long,Bob Anderson
498,https://simpsons.fandom.com/wiki/The_Daughter_Also_Rises,The Daughter Also Rises,https://static.wikia.nocookie.net/simpsons/images/e/ee/ImagesCARXGA4O.jpg/revision/latest/scale-to-width-down/350?cb=20120209213522,23.0,499,PABF06,"February 12, 2012",,Rob LaZebnik,Chuck Sheetz
499,https://simpsons.fandom.com/wiki/At_Long_Last_Leave,At Long Last Leave,https://static.wikia.nocookie.net/simpsons/images/a/ad/At_Long_Last_Leave_21.JPG/revision/latest/scale-to-width-down/350?cb=20160428202652,23.0,500,PABF07,"February 19, 2012",,Michael Price,Matthew Nastuk
500,https://simpsons.fandom.com/wiki/Exit_Through_the_Kwik-E-Mart,Exit Through the Kwik-E-Mart,https://static.wikia.nocookie.net/simpsons/images/2/2e/Exit_Through_the_Kwik-E-Mart_promo_2.jpg/revision/latest/scale-to-width-down/350?cb=20210605083619,23.0,501,PABF09,"March 4, 2012",,Marc Wilmore,Steven Dean Moore
501,https://simpsons.fandom.com/wiki/How_I_Wet_Your_Mother,How I Wet Your Mother,https://static.wikia.nocookie.net/simpsons/images/4/41/01213916.jpg/revision/latest/scale-to-width-down/350?cb=20120310162226,23.0,502,PABF08,"March 11, 2012",,"Billy Kimball,Ian Maxtone-Graham",Lance Kramer
502,"https://simpsons.fandom.com/wiki/Them,_Robot","Them, Robot",https://static.wikia.nocookie.net/simpsons/images/3/39/Simp_Homer_With_Robot_01142118.jpg/revision/latest/scale-to-width-down/350?cb=20120310180456,23.0,503,PABF10,"March 18, 2012","Homer Simpson,Charles Montgomery Burns,Charles Montgomery Burns' robots",Michael Price,Michael Polcino
503,https://simpsons.fandom.com/wiki/Beware_My_Cheating_Bart,Beware My Cheating Bart,https://static.wikia.nocookie.net/simpsons/images/8/8d/Bart_sees_boobs.jpg/revision/latest/scale-to-width-down/350?cb=20120409141612,23.0,504,PABF11,"April 15, 2012",,Ben Joseph,Mark Kirkland
504,https://simpsons.fandom.com/wiki/A_Totally_Fun_Thing_That_Bart_Will_Never_Do_Again,A Totally Fun Thing Bart Will Never Do Again,https://static.wikia.nocookie.net/simpsons/images/9/99/A_Totally_Fun_Thing_That_Bart_Will_Never_Do_Again_promo.jpg/revision/latest/scale-to-width-down/350?cb=20120505040514,23.0,505,PABF12,"April 29, 2012",,Matt Warburton,Chris Clements
505,https://simpsons.fandom.com/wiki/The_Spy_Who_Learned_Me,The Spy Who Learned Me,https://static.wikia.nocookie.net/simpsons/images/7/7f/The_Spy_Who_Learned_Me_promo.jpg/revision/latest/scale-to-width-down/350?cb=20120505041449,23.0,506,PABF13,"May 6, 2012",,Marc Wilmore,Bob Anderson
506,https://simpsons.fandom.com/wiki/Ned_%27N_Edna%27s_Blend,Ned 'N Edna's Blend Agenda,https://static.wikia.nocookie.net/simpsons/images/0/02/Ned_and_Edna%27s_Blend.png/revision/latest/scale-to-width-down/350?cb=20120514181509,23.0,507,PABF15,"May 13, 2012",,Jeff Westbrook,Chuck Sheetz
507,https://simpsons.fandom.com/wiki/Lisa_Goes_Gaga,Lisa Goes Gaga,https://static.wikia.nocookie.net/simpsons/images/a/a5/Lady_Gaga_Simpsons.png/revision/latest/scale-to-width-down/350?cb=20120509213432,23.0,508,PABF14,"May 20, 2012",,Tim Long,Matthew Schofield
508,https://simpsons.fandom.com/wiki/Moonshine_River,Moonshine River,https://static.wikia.nocookie.net/simpsons/images/b/b8/Moonshine_River.jpg/revision/latest/scale-to-width-down/350?cb=20121007013611,24.0,509,PABF21,"September 30, 2012",,Tim Long,Bob Anderson
509,https://simpsons.fandom.com/wiki/Treehouse_of_Horror_XXIII,Treehouse of Horror XXIII,https://static.wikia.nocookie.net/simpsons/images/a/a1/THOH_XXIII_Poster_R5.jpg/revision/latest/scale-to-width-down/337?cb=20201113220835,,510,None,"October 7, 2012",,David Mandel and Brian Kelley,None
